station,valid,tmpf,metar
EGLC,2026-05-17 17:50,57.20,EGLC 171750Z AUTO 26012KT 9999 NCD 14/04 Q1010
EGLC,2026-05-17 18:20,55.40,EGLC 171820Z AUTO 24012KT 9999 -RA BKN047 13/06 Q1011
EGLC,2026-05-17 18:50,53.60,EGLC 171850Z AUTO 22005KT 9999 -RA NCD 12/06 Q1011
EGLC,2026-05-17 19:20,53.60,EGLC 171920Z AUTO 21006KT 9999 NCD 12/07 Q1011
EGLC,2026-05-17 19:50,53.60,EGLC 171950Z AUTO 22007KT 9999 NCD 12/07 Q1011
EGLC,2026-05-17 20:20,51.80,EGLC 172020Z AUTO 22006KT 9999 NCD 11/07 Q1011
EGLC,2026-05-17 20:50,51.80,EGLC 172050Z AUTO 21006KT 180V250 9999 NCD 11/07 Q1011
EGLC,2026-05-17 21:20,51.80,EGLC 172120Z AUTO 23006KT 9999 NCD 11/05 Q1011
EGLC,2026-05-17 21:50,51.80,EGLC 172150Z AUTO 23008KT 200V260 9999 NCD 11/05 Q1011
EGLC,2026-05-17 22:20,50.00,EGLC 172220Z AUTO 23008KT 9999 NCD 10/06 Q1011
EGLC,2026-05-17 22:50,50.00,EGLC 172250Z AUTO 23008KT 9999 NCD 10/06 Q1011
EGLC,2026-05-17 23:20,50.00,EGLC 172320Z AUTO 23005KT 9999 NCD 10/06 Q1011
EGLC,2026-05-17 23:50,48.20,EGLC 172350Z AUTO 23005KT 9999 NCD 09/06 Q1011
EGLC,2026-05-18 00:20,48.20,EGLC 180020Z AUTO 22005KT 180V250 9999 NCD 09/06 Q1011
EGLC,2026-05-18 00:50,48.20,EGLC 180050Z AUTO 25006KT 9999 NCD 09/06 Q1011
EGLC,2026-05-18 01:20,50.00,EGLC 180120Z AUTO 24007KT 9999 NCD 10/06 Q1011
EGLC,2026-05-18 01:50,50.00,EGLC 180150Z AUTO 24006KT 9999 NCD 10/06 Q1011
EGLC,2026-05-18 02:20,48.20,EGLC 180220Z AUTO 20003KT 160V240 9999 NCD 09/06 Q1011
EGLC,2026-05-18 02:50,48.20,EGLC 180250Z AUTO 22005KT 190V260 9999 NCD 09/06 Q1011
EGLC,2026-05-18 03:20,50.00,EGLC 180320Z AUTO 24007KT 9999 NCD 10/07 Q1011
EGLC,2026-05-18 03:50,50.00,EGLC 180350Z AUTO 24009KT 200V260 9999 NCD 10/06 Q1011
EGLC,2026-05-18 04:20,48.20,EGLC 180420Z AUTO 24009KT 9999 NCD 09/06 Q1011
EGLC,2026-05-18 04:50,48.20,EGLC 180450Z AUTO 24008KT 9999 NCD 09/06 Q1011
EGLC,2026-05-18 05:20,48.20,EGLC 180520Z AUTO 22006KT 190V250 9999 NCD 09/06 Q1011
EGLC,2026-05-18 05:50,48.20,EGLC 180550Z AUTO 22006KT 180V260 9999 NCD 09/06 Q1011
EGLC,2026-05-18 06:20,50.00,EGLC 180620Z AUTO 23007KT 9999 NCD 10/06 Q1011
EGLC,2026-05-18 06:50,51.80,EGLC 180650Z AUTO 24009KT 200V260 9999 NCD 11/05 Q1012
EGLC,2026-05-18 07:20,53.60,EGLC 180720Z AUTO 24009KT 200V270 9999 NCD 12/05 Q1012
EGLC,2026-05-18 07:50,53.60,EGLC 180750Z AUTO 24010KT 190V260 9999 SCT025 12/05 Q1012
EGLC,2026-05-18 08:20,55.40,EGLC 180820Z AUTO 23009KT 9999 BKN026 13/06 Q1012
EGLC,2026-05-18 08:50,55.40,EGLC 180850Z AUTO 24010KT 210V270 9999 BKN027 13/05 Q1012
EGLC,2026-05-18 09:20,57.20,EGLC 180920Z AUTO 25009KT 9999 BKN032 BKN044 14/05 Q1012
EGLC,2026-05-18 09:50,55.40,EGLC 180950Z AUTO 23010KT 190V260 9999 BKN036 13/05 Q1012
EGLC,2026-05-18 10:20,59.00,EGLC 181020Z AUTO 22010KT 190V260 9999 FEW039 BKN048 15/04 Q1012
EGLC,2026-05-18 10:50,57.20,EGLC 181050Z AUTO 23011KT 180V290 9999 BKN040 BKN047 14/04 Q1012
EGLC,2026-05-18 11:20,57.20,EGLC 181120Z AUTO 25010KT 210V280 9999 BKN040 14/05 Q1012
EGLC,2026-05-18 11:50,57.20,EGLC 181150Z AUTO 25010KT 210V290 9999 SCT040 14/05 Q1012
EGLC,2026-05-18 12:20,57.20,EGLC 181220Z AUTO 24012KT 9999 OVC038 14/05 Q1012
EGLC,2026-05-18 12:50,57.20,EGLC 181250Z AUTO 22010KT 9999 BKN037/// //////TCU 14/05 Q1012
EGLC,2026-05-18 13:20,60.80,EGLC 181320Z AUTO 23011KT 200V280 9999 FEW038 SCT044 16/06 Q1012
EGLC,2026-05-18 13:50,59.00,EGLC 181350Z AUTO 22012KT 9999 SCT040 BKN047 15/05 Q1012
EGLC,2026-05-18 14:20,59.00,EGLC 181420Z AUTO 24014KT 9999 SCT040 BKN048 15/05 Q1012
EGLC,2026-05-18 14:50,57.20,EGLC 181450Z AUTO 22014KT 9999 -RA SCT035 SCT042 14/06 Q1012
EGLC,2026-05-18 15:20,57.20,EGLC 181520Z AUTO 23013KT 9999 FEW034 14/05 Q1012
EGLC,2026-05-18 15:50,57.20,EGLC 181550Z AUTO 22012KT 160V250 9999 FEW035 14/05 Q1012
EGLC,2026-05-18 16:20,57.20,EGLC 181620Z AUTO 21013KT 9999 FEW034 14/06 Q1012
EGLC,2026-05-18 16:50,57.20,EGLC 181650Z AUTO 22011KT 190V250 9999 BKN033 14/06 Q1013
EGLC,2026-05-18 17:20,57.20,EGLC 181720Z AUTO 22012KT 9999 FEW034 14/06 Q1013
EGLC,2026-05-18 17:50,55.40,EGLC 181750Z AUTO 21010KT 170V250 9999 FEW035 13/06 Q1013
EGLC,2026-05-18 18:20,55.40,EGLC 181820Z AUTO 22010KT 190V250 9999 FEW037 13/06 Q1013
EGLC,2026-05-18 18:50,55.40,EGLC 181850Z AUTO 21010KT 170V250 9999 NCD 13/06 Q1013
EGLC,2026-05-18 19:20,55.40,EGLC 181920Z AUTO 20008KT 160V230 9999 SCT045 13/06 Q1013
EGLC,2026-05-18 19:50,55.40,EGLC 181950Z AUTO 21010KT 9999 NCD 13/04 Q1013
EGLC,2026-05-18 20:20,55.40,EGLC 182020Z AUTO 21009KT 150V250 9999 BKN042 13/04 Q1013
EGLC,2026-05-18 20:50,55.40,EGLC 182050Z AUTO 18007KT 130V220 9999 BKN042 13/05 Q1013
EGLC,2026-05-18 21:20,53.60,EGLC 182120Z AUTO 18007KT 130V210 9999 SCT045 12/06 Q1013
EGLC,2026-05-18 21:50,53.60,EGLC 182150Z AUTO 18007KT 140V220 9999 FEW045 12/06 Q1013
EGLC,2026-05-18 22:20,53.60,EGLC 182220Z AUTO 17006KT 130V200 9999 -RA NCD 12/07 Q1013
EGLC,2026-05-18 22:50,53.60,EGLC 182250Z AUTO 18007KT 150V210 9999 -RA NCD 12/07 Q1012
EGLC,2026-05-18 23:20,53.60,EGLC 182320Z AUTO 16006KT 120V190 9999 -RA NCD 12/08 Q1012
EGLC,2026-05-18 23:50,51.80,EGLC 182350Z AUTO 16008KT 130V210 9999 -RA NCD 11/08 Q1012
EGLC,2026-05-19 00:20,51.80,EGLC 190020Z AUTO 15007KT 120V200 9999 -RA NCD 11/08 Q1012
EGLC,2026-05-19 00:50,51.80,EGLC 190050Z AUTO 14008KT 120V180 9999 -RA NCD 11/08 Q1011
EGLC,2026-05-19 01:20,51.80,EGLC 190120Z AUTO 14008KT 110V180 9999 -RA BKN036 BKN042 11/08 Q1011
EGLC,2026-05-19 01:50,51.80,EGLC 190150Z AUTO 14010KT 9999 SCT019 OVC024 11/09 Q1010
EGLC,2026-05-19 02:20,53.60,EGLC 190220Z AUTO 16008KT 130V190 9999 -RA BKN013 12/09 Q1010
EGLC,2026-05-19 02:50,51.80,EGLC 190250Z AUTO 17007KT 130V200 9999 -RA BKN014 11/10 Q1010
EGLC,2026-05-19 03:20,53.60,EGLC 190320Z AUTO 16008KT 130V200 9999 -RA FEW015 BKN026 12/10 Q1010
EGLC,2026-05-19 03:50,53.60,EGLC 190350Z AUTO 16008KT 130V210 9999 -RA SCT016 BKN022 12/10 Q1009
EGLC,2026-05-19 04:20,53.60,EGLC 190420Z AUTO 17008KT 120V210 9999 -RA BKN013 12/10 Q1009
EGLC,2026-05-19 04:50,53.60,EGLC 190450Z AUTO 16009KT 120V190 9999 -RA BKN012 BKN017 OVC048 12/10 Q1009
EGLC,2026-05-19 05:20,53.60,EGLC 190520Z AUTO 14009KT 9999 -RA SCT012 BKN016 BKN039 12/10 Q1008
EGLC,2026-05-19 05:50,53.60,EGLC 190550Z AUTO 16010KT 110V200 9999 -RA BKN012 BKN016 12/10 Q1009
EGLC,2026-05-19 06:20,53.60,EGLC 190620Z AUTO 16008KT 110V200 9999 -RA BKN010/// BKN016/// OVC044/// //////CB 12/10 Q1008
EGLC,2026-05-19 06:50,53.60,EGLC 190650Z AUTO 16008KT 120V210 9000 -RA BKN013/// BKN044/// //////TCU 12/11 Q1009
EGLC,2026-05-19 07:20,53.60,EGLC 190720Z AUTO 17009KT 120V210 4900 RADZ SCT009/// BKN012/// OVC041/// //////TCU 12/11 Q1008
EGLC,2026-05-19 07:50,55.40,EGLC 190750Z AUTO 17010KT 110V200 9999 -RA BKN010 BKN015 BKN025 13/11 Q1008 RERA REDZ
EGLC,2026-05-19 08:20,55.40,EGLC 190820Z AUTO 17010KT 140V210 9999 BKN012/// BKN035/// //////TCU 13/11 Q1008
EGLC,2026-05-19 08:50,57.20,EGLC 190850Z AUTO 17011KT 130V230 9999 SCT012 BKN021 BKN036 14/12 Q1008
EGLC,2026-05-19 09:20,57.20,EGLC 190920Z AUTO 17010KT 140V210 9999 SCT012 BKN016 BKN020 14/12 Q1008
EGLC,2026-05-19 09:50,59.00,EGLC 190950Z AUTO 18011KT 150V220 9999 OVC011 15/12 Q1008
EGLC,2026-05-19 10:20,60.80,EGLC 191020Z AUTO 20013G23KT 160V230 9999 BKN013 BKN021 BKN044 16/13 Q1007
EGLC,2026-05-19 10:50,62.60,EGLC 191050Z AUTO 21012KT 140V240 9999 SCT021 BKN028 BKN033 17/11 Q1007
EGLC,2026-05-19 11:20,64.40,EGLC 191120Z AUTO 21014KT 160V240 9999 SCT026 SCT032 BKN039 18/11 Q1007
EGLC,2026-05-19 11:50,64.40,EGLC 191150Z AUTO 22012KT 180V270 9999 BKN028 18/10 Q1008
EGLC,2026-05-19 12:20,64.40,EGLC 191220Z AUTO 20014KT 9999 BKN033 BKN048 18/09 Q1008
EGLC,2026-05-19 12:50,64.40,EGLC 191250Z AUTO 22013KT 9999 BKN035 18/10 Q1008
EGLC,2026-05-19 13:20,64.40,EGLC 191320Z AUTO 22013G23KT 180V250 9999 BKN034 BKN044 18/09 Q1008
EGLC,2026-05-19 13:50,62.60,EGLC 191350Z AUTO 21013KT 180V240 9999 BKN033 17/10 Q1008
EGLC,2026-05-19 14:20,64.40,EGLC 191420Z AUTO 21013KT 170V250 9999 SCT030 BKN038 18/10 Q1008
EGLC,2026-05-19 14:50,62.60,EGLC 191450Z AUTO 21015G26KT 9999 SCT022 BKN028 BKN035 17/11 Q1008
EGLC,2026-05-19 15:20,60.80,EGLC 191520Z AUTO 21013KT 170V240 9999 BKN020 BKN028 OVC041 16/11 Q1008
EGLC,2026-05-19 15:50,60.80,EGLC 191550Z AUTO 21012KT 170V240 9999 BKN021 BKN039 BKN045 16/11 Q1008
EGLC,2026-05-19 16:20,62.60,EGLC 191620Z AUTO 22015KT 180V250 9999 FEW025 SCT031 BKN040 17/10 Q1008
EGLC,2026-05-19 16:50,62.60,EGLC 191650Z AUTO 22016G26KT 180V250 9999 SCT030 BKN040 BKN049 17/10 Q1008
EGLC,2026-05-19 17:20,62.60,EGLC 191720Z AUTO 21013G23KT 180V240 9999 BKN030 17/10 Q1008
EGLC,2026-05-19 17:50,60.80,EGLC 191750Z AUTO 20013KT 160V240 9999 SCT029 SCT035 16/10 Q1008
EGLC,2026-05-19 18:20,60.80,EGLC 191820Z AUTO 21012KT 9999 SCT024 BKN032 16/10 Q1009
EGLC,2026-05-19 18:50,60.80,EGLC 191850Z AUTO 21014KT 190V270 9999 SCT026 BKN030 16/10 Q1009
EGLC,2026-05-19 19:20,59.00,EGLC 191920Z AUTO 23012G23KT 200V280 9999 BKN027 BKN033 15/10 Q1009
EGLC,2026-05-19 19:50,59.00,EGLC 191950Z AUTO 21010KT 160V240 9999 SCT028 SCT033 15/10 Q1009
EGLC,2026-05-19 20:20,59.00,EGLC 192020Z AUTO 21012KT 170V240 9999 BKN024 BKN029 15/10 Q1010
EGLC,2026-05-19 20:50,59.00,EGLC 192050Z AUTO 21013G25KT 9999 FEW022 15/10 Q1010
EGLC,2026-05-19 21:20,57.20,EGLC 192120Z AUTO 22010KT 200V270 9999 SCT024 BKN031 14/09 Q1010
EGLC,2026-05-19 21:50,57.20,EGLC 192150Z AUTO 22009KT 9999 FEW027 14/09 Q1010
EGLC,2026-05-19 22:20,57.20,EGLC 192220Z AUTO 21011KT 9999 FEW025 14/09 Q1011
EGLC,2026-05-19 22:50,57.20,EGLC 192250Z AUTO 21011KT 190V260 9999 SCT025 14/09 Q1011
EGLC,2026-05-19 23:20,57.20,EGLC 192320Z AUTO 22010KT 9999 FEW027 14/09 Q1011
EGLC,2026-05-19 23:50,57.20,EGLC 192350Z AUTO 22011KT 180V250 9999 BKN025 14/09 Q1011
